Destination;Country;Name;Avg_rating;No_votes;Historic_Heritage;Religion;Nature_Recreation;Culture_Art;Museums;Entertainment_Leisure;Shopping_Urban;Food_Drink;Winter_Sports;Scenic_Transport;Science_Technology;Beach;Mountains_and_trails;Landmark;Top_200_Popular
Canary Islands;Spain;Playa del Ingles;4.7;489;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Canary Islands;Spain;Roque Nublo;4.7;1037;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Canary Islands;Spain;Roque Nublo (Viewpoint);4.6;478;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0
Canary Islands;Spain;Mirador del Rio;4.8;1227;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
Canary Islands;Spain;Banana Plantation (Las Indias);4.8;265;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
Canary Islands;Spain;Anaga Rural Park;4.7;323;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Canary Islands;Spain;Playa de Las Teresitas;4.6;608;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Canary Islands;Spain;Corralejo Beach;4.6;300;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Canary Islands;Spain;Jardín Botánico Canario Viera y Clavijo;4.4;702;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Balearic Islands;Spain;Palma Old Town;4.5;11035;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Balearic Islands;Spain;Cuevas del Drach;4.0;13365;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Balearic Islands;Spain;Playa de Muro;4.6;4697;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Balearic Islands;Spain;Catedral de Mallorca;4.6;16310;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1
Balearic Islands;Spain;Cala Agulla;4.6;4919;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Balearic Islands;Spain;Playa de Alcudia;4.4;4581;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Balearic Islands;Spain;Katmandu Park;4.1;3846;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Balearic Islands;Spain;Es Trenc;4.7;5826;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Balearic Islands;Spain;Cala Mesquida;4.4;3156;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Balearic Islands;Spain;Serra de Tramuntana;4.8;3050;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Balearic Islands;Spain;Alcudia Old Town;4.6;3624;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Balearic Islands;Spain;Castell de Bellver;4.3;4794;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0
Balearic Islands;Spain;Playa Formentor;4.3;3943;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Balearic Islands;Spain;Cap de Formentor;4.4;3170;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Balearic Islands;Spain;Cala Llombards;4.3;1016;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Balearic Islands;Spain;Cala Millor Beach;4.3;1982;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Balearic Islands;Spain;Cala d'Or;4.2;1841;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Balearic Islands;Spain;Mercado de Santa Catalina;4.5;1049;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Balearic Islands;Spain;Paseo Maritimo (Palma);4.3;2409;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Balearic Islands;Spain;Mirador Es Colomer Formentor;4.7;2572;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Balearic Islands;Spain;Cala Mondrago;4.5;2147;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Balearic Islands;Spain;Cala Romantica;4.6;1366;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Balearic Islands;Spain;Cala Comte;4.6;956;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Balearic Islands;Spain;Port of Palma de Mallorca;4.3;2557;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Balearic Islands;Spain;Playa de Palmanova;4.3;2795;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Balearic Islands;Spain;Sa Calobra and Torrent de Pareis;4.1;1373;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Balearic Islands;Spain;Cala Galdana;4.1;655;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Balearic Islands;Spain;Playa de Muro (Alcudia);4.5;818;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Balearic Islands;Spain;Mondrago Natural Park;4.5;2397;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Balearic Islands;Spain;S'Amarador Beach;4.1;1159;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Stockholm;Sweden;Vasa Museum;4.7;34715;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1
Stockholm;Sweden;Gamla Stan;4.6;20737;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
Stockholm;Sweden;Skansen;4.3;11577;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Stockholm;Sweden;Djurgarden;4.6;3745;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Stockholm;Sweden;ABBA The Museum;4.3;9043;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Stockholm;Sweden;Royal Palace;4.1;5924;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0
Stockholm;Sweden;Stockholm City Hall;4.5;6466;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
Stockholm;Sweden;Östermalms Saluhall;4.3;1705;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Stockholm;Sweden;Fotografiska;4.4;6610;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Stockholm;Sweden;Monteliusvägen;4.7;1093;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Stockholm;Sweden;Museum of Medieval Stockholm;4.3;1362;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Stockholm;Sweden;Södermalm;4.3;1547;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
Stockholm;Sweden;Stortorget;4.4;1524;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Stockholm;Sweden;Avicii Experience;4.9;199;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Stockholm;Sweden;Drottningholm Palace;4.3;3441;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Stockholm;Sweden;Moderna Museet - Stockholm;4.2;1818;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Stockholm;Sweden;Junibacken;4.2;1753;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
Stockholm;Sweden;Nationalmuseum;4.2;725;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Stockholm;Sweden;Nordiska Museet;3.9;1636;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Stockholm;Sweden;Gröna Lund;3.8;1603;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
Stockholm;Sweden;The Royal Armoury;4.4;933;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Stockholm;Sweden;Nobel Museum;3.8;2836;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
Stockholm;Sweden;Fjällgatan;4.4;337;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
Stockholm;Sweden;Vikingaliv;3.8;770;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Stockholm;Sweden;Prince Eugen's Waldemarsudde;4.5;753;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
Stockholm;Sweden;Hallwyl Museum;4.4;899;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Stockholm;Sweden;Storkyrkan (St. Nicholas Church);4.2;1530;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
Stockholm;Sweden;Stockholm Archipelago;4.4;2219;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Stockholm;Sweden;Skogskyrkogarden;4.5;526;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Stockholm;Sweden;Royal Swedish Opera;4.5;479;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Zurich;Switzerland;Old Town (Altstadt);4.5;5288;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Zurich;Switzerland;Lake Zurich;4.6;6195;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Zurich;Switzerland;Uetliberg Mountain;4.6;2586;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Zurich;Switzerland;Lindt Home of Chocolate;4.4;634;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Zurich;Switzerland;Kunsthaus Zurich;4.6;1982;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Zurich;Switzerland;Adlisberg (Alpenbad);5.0;512;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0
Zurich;Switzerland;Zoo Zurich;4.4;3065;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
Zurich;Switzerland;Bahnhofstrasse;4.2;3851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Zurich;Switzerland;Lindenhofplatz;4.5;1614;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Zurich;Switzerland;Zurich Main Station;4.4;2096;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Zurich;Switzerland;Swiss National Museum;4.1;1373;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Zurich;Switzerland;FIFA World Football Museum;4.2;891;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
Zurich;Switzerland;Technorama;4.7;578;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
Zurich;Switzerland;Grossmünster;4.4;601;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
Zurich;Switzerland;Fraumünster Church;4.2;1931;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
Zurich;Switzerland;Limmat River;4.5;975;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Zurich;Switzerland;Botanischer Garten (Botanical Garden);4.3;403;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Zurich;Switzerland;Fraumünster Church (Chagall Windows);4.2;1787;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
Zurich;Switzerland;Uhrenmuseum Beyer;4.4;204;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Zurich;Switzerland;Rietberg Museum;4.6;453;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Zurich;Switzerland;Zoologisches Museum der Universität Zürich;4.5;221;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
Zurich;Switzerland;Zurich Tourism;4.6;1033;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Zurich;Switzerland;Zurich Opera House;4.4;369;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Zurich;Switzerland;Felsenegg Cable Car;4.6;137;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Zurich;Switzerland;Glattzentrum;4.2;193;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Zurich;Switzerland;Polymer Kunst Museum;4.4;145;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Zurich;Switzerland;Chinese Garden Zurich;3.8;339;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Zurich;Switzerland;Uetliberg Observation Tower;4.6;163;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Zurich;Switzerland;St. Peter Church;4.1;597;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
Zurich;Switzerland;Wasserkirche;4.4;54;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Lucerne & Central Switzerland;Switzerland;Lake Lucerne;4.7;5288;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Lucerne & Central Switzerland;Switzerland;Mount Pilatus;4.7;2561;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Lucerne & Central Switzerland;Switzerland;Mount Rigi;4.7;6297;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Lucerne & Central Switzerland;Switzerland;Chapel Bridge;4.6;6565;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
Lucerne & Central Switzerland;Switzerland;Lucerne Old Town;4.6;3016;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Lucerne & Central Switzerland;Switzerland;Lion Monument;4.4;4766;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Lucerne & Central Switzerland;Switzerland;Glacier Garden Lucerne;4.3;646;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0
Lucerne & Central Switzerland;Switzerland;Swiss Museum of Transport;4.5;2251;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
Lucerne & Central Switzerland;Switzerland;Rosengart Collection;4.6;805;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Lucerne & Central Switzerland;Switzerland;Spreuer Bridge;4.5;799;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
Lucerne & Central Switzerland;Switzerland;KKL Luzern (Culture and Congress Centre Lucerne);4.8;407;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Lucerne & Central Switzerland;Switzerland;Jesuit Church;4.5;642;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
Lucerne & Central Switzerland;Switzerland;Museggmauer (Musegg Wall);4.4;293;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lucerne & Central Switzerland;Switzerland;Kapellbrücke (Chapel Bridge);4.4;764;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Lucerne & Central Switzerland;Switzerland;Hirschpark (Deer Park);4.9;126;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
Lucerne & Central Switzerland;Switzerland;Bourbaki Panorama;4.3;317;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Lucerne & Central Switzerland;Switzerland;Lucerne Culture and Congress Centre;4.5;361;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Lucerne & Central Switzerland;Switzerland;Richard Wagner Museum;4.3;147;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Lucerne & Central Switzerland;Switzerland;Schloss Meggenhorn;4.5;58;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Lucerne & Central Switzerland;Switzerland;Kornmarkt (Lucerne);4.3;270;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Lucerne & Central Switzerland;Switzerland;Promenade (Lucerne);4.5;216;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lucerne & Central Switzerland;Switzerland;Kunstmuseum Luzern;3.6;120;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Lucerne & Central Switzerland;Switzerland;Lucerne Town Hall;4.3;64;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Lucerne & Central Switzerland;Switzerland;Weekly Market Lucerne;4.3;28;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Lucerne & Central Switzerland;Switzerland;Central Station (Lucerne);4.4;1409;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
Lucerne & Central Switzerland;Switzerland;Grand Casino Lucerne;3.6;138;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Lucerne & Central Switzerland;Switzerland;Needle Dam (Nadelwehr);4.3;123;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Lucerne & Central Switzerland;Switzerland;Mount Pilatus (cogwheel train);4.1;41;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Lucerne & Central Switzerland;Switzerland;Franciscan Church;4.3;78;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
Lucerne & Central Switzerland;Switzerland;Pilatus (Summer Activities);4.7;6297;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Bernese Alps;Switzerland;Harder Kulm;4.5;2541;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0
Bernese Alps;Switzerland;Lauterbrunnen Valley;4.7;1147;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Bernese Alps;Switzerland;Trümmelbachfälle;4.6;2156;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Bernese Alps;Switzerland;Schilthorn - Piz Gloria;4.5;2656;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
Bernese Alps;Switzerland;Lake Thun;4.7;886;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Bernese Alps;Switzerland;First Cliff Walk by Tissot;4.6;521;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
Bernese Alps;Switzerland;Lake Bachalpsee;4.6;682;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Bernese Alps;Switzerland;Aare Gorge;4.6;789;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bernese Alps;Switzerland;Lauterbrunnen;4.7;477;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Bernese Alps;Switzerland;Reichenbach Falls;4.7;413;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Bernese Alps;Switzerland;Jungfraujoch Sphinx Observatory;4.7;462;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Bernese Alps;Switzerland;Schreckhorn;4.8;490;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Bernese Alps;Switzerland;First Cliff Walk;4.9;163;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Bernese Alps;Switzerland;Männlichen;4.7;640;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Bernese Alps;Switzerland;Giessbach Falls;4.5;706;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Bernese Alps;Switzerland;Pfingstegg Cable Car;4.3;306;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Bernese Alps;Switzerland;Brienzer Rothorn Bahn;4.6;554;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Bernese Alps;Switzerland;Mount Eiger;4.5;662;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Bernese Alps;Switzerland;Jungfraujoch - Top of Europe;4.7;745;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Bernese Alps;Switzerland;Lauterbrunnen (Village);4.6;508;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bernese Alps;Switzerland;Reichenbach Falls (Sherlock Holmes);4.3;435;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Bernese Alps;Switzerland;Gletscherschlucht Grindelwald;4.2;203;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Bernese Alps;Switzerland;Aletsch Glacier;4.9;301;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Bernese Alps;Switzerland;St. Beatus Caves;4.2;480;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Bernese Alps;Switzerland;Eiger Trail;4.8;101;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Bernese Alps;Switzerland;Schynige Platte;4.5;270;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Bernese Alps;Switzerland;Grosse Scheidegg;4.4;284;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Bernese Alps;Switzerland;Birg (Thrill Walk);4.7;200;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0
Bernese Alps;Switzerland;Höhematte Park;4.2;205;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Bernese Alps;Switzerland;Lauterbrunnen (Waterfalls);4.7;92;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Geneva;Switzerland;Lake Geneva;4.6;7757;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Geneva;Switzerland;CERN;4.4;1708;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
Geneva;Switzerland;Patek Philippe Museum;4.4;1443;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Geneva;Switzerland;Jet d'Eau;4.2;5898;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
Geneva;Switzerland;St. Pierre Cathedral;4.3;3008;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
Geneva;Switzerland;Palais des Nations;4.2;1598;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0
Geneva;Switzerland;Bains des Paquis;4.3;1362;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0
Geneva;Switzerland;Parc des Bastions (Reformation Wall);4.5;779;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
Geneva;Switzerland;Natural History Museum (Museum d'Histoire Naturelle);4.4;712;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
Geneva;Switzerland;International Red Cross and Red Crescent Museum;4.2;976;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Geneva;Switzerland;Old Town (Vieille Ville) (Geneva);4.3;466;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Geneva;Switzerland;Place du Bourg-de-Four;4.3;683;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Geneva;Switzerland;Broken Chair Sculpture;4.1;1072;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0
Geneva;Switzerland;Museum of Art and History (Musee d'Art et d'Histoire);4.2;502;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Geneva;Switzerland;Parc La Grange;4.6;436;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Geneva;Switzerland;Flower Clock;3.8;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Geneva;Switzerland;Reformation Wall (Mur des Réformateurs);4.6;322;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
Geneva;Switzerland;Musée d'histoire des sciences;4.6;220;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
Geneva;Switzerland;Carouge;4.4;196;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Geneva;Switzerland;Rue du Rhône;4.1;274;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Geneva;Switzerland;Musee Ariana;4.3;300;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Geneva;Switzerland;Baur Foundation, Museum of Far Eastern Art;4.6;113;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Geneva;Switzerland;Jardin Anglais;4.1;572;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Geneva;Switzerland;Rue du Marche;4.0;212;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Geneva;Switzerland;Parc des Bastions (Playground);4.4;44;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
Geneva;Switzerland;Reformation Wall;4.1;698;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Geneva;Switzerland;Archaeological Site of St. Pierre Cathedral;4.5;480;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Geneva;Switzerland;Victoria Hall;4.6;88;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Geneva;Switzerland;Museum of Modern and Contemporary Art (MAMCO);4.8;72;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Geneva;Switzerland;Parc des Cropettes;4.3;713;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Swiss Alps & Graubünden;Switzerland;Matterhorn;4.9;4013;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Swiss Alps & Graubünden;Switzerland;Gornergrat;4.7;5287;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0
Swiss Alps & Graubünden;Switzerland;Lake St. Moritz;4.6;3654;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Swiss Alps & Graubünden;Switzerland;Jungfraujoch - Top of Europe;4.5;3436;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Swiss Alps & Graubünden;Switzerland;Titlis Rotair;4.6;2550;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
Swiss Alps & Graubünden;Switzerland;Harder Kulm (Brienz);4.6;1345;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0
Swiss Alps & Graubünden;Switzerland;Trift Bridge;4.8;598;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
Swiss Alps & Graubünden;Switzerland;Furka Pass;4.8;321;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Swiss Alps & Graubünden;Switzerland;Monte San Salvatore;4.4;930;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0
Swiss Alps & Graubünden;Switzerland;FoxTown Factory Stores (Mendrisio);3.7;1741;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Swiss Alps & Graubünden;Switzerland;Swiss Vapeur Parc;4.5;590;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Swiss Alps & Graubünden;Switzerland;Lake Lugano;4.5;923;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Swiss Alps & Graubünden;Switzerland;Titlis Cliff Walk;4.7;602;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
Swiss Alps & Graubünden;Switzerland;Gardens of Villa Olmo;4.6;1358;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Swiss Alps & Graubünden;Switzerland;Aletsch Glacier;4.8;449;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Swiss Alps & Graubünden;Switzerland;Lauterbrunnen Valley;4.7;321;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Swiss Alps & Graubünden;Switzerland;Lake Brienz;4.3;719;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Swiss Alps & Graubünden;Switzerland;Great St Bernard Pass;4.6;207;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Swiss Alps & Graubünden;Switzerland;Sphinx Observatory;4.7;702;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
Swiss Alps & Graubünden;Switzerland;Thermalp Les Bains de Lavey;3.8;460;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Swiss Alps & Graubünden;Switzerland;Old Town (Poschiavo);4.3;603;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Swiss Alps & Graubünden;Switzerland;Zoo d'Upie;4.5;663;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
Swiss Alps & Graubünden;Switzerland;Verzasca Dam;4.4;412;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
Swiss Alps & Graubünden;Switzerland;Piz Nair;4.6;462;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0
Swiss Alps & Graubünden;Switzerland;Jungfraujoch (Observation Deck);4.4;749;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
Swiss Alps & Graubünden;Switzerland;Church of Santa Maria delle Grazie (Bellinzona);4.6;583;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
Swiss Alps & Graubünden;Switzerland;Fondation Pierre Gianadda;4.6;734;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Swiss Alps & Graubünden;Switzerland;Castello di Montebello;4.5;541;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Swiss Alps & Graubünden;Switzerland;Muottas Muragl;4.6;833;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0
Swiss Alps & Graubünden;Switzerland;Bernina Express;4.7;5434;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Istanbul;Turkey;Basilica Cistern;4.5;32487;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Istanbul;Turkey;Hagia Sophia Mosque;4.6;45571;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1
Istanbul;Turkey;Topkapi Palace Museum;4.5;28398;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1
Istanbul;Turkey;Sultan Ahmed Mosque (Blue Mosque);4.5;35535;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
Istanbul;Turkey;Sultanahmet District;4.7;16832;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
Istanbul;Turkey;Suleymaniye Mosque;4.7;12759;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
